Time Stellar_Mass Accretion_Rate Stellar_Radius Polytropic_Index Deuterium_Mass Intrinsic_Lum Total_Luminosity Stage Stellar_Temperature
0.00025973471740563286 0.0004001026210057526 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.000519469434938018 0.0008002052421120882 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.0007792041524070271 0.0012003078631681323 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.0010389388695591553 0.0016004104837212619 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.0012986735870281643 0.0020005131047773064 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.0015584083044971734 0.00240061572583335 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.0018181430219661825 0.002800718346889394 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.0020778777394351916 0.0032008209679454387 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.0023376124569042004 0.0036009235890014824 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.0025973471740563287 0.0040010262100575265 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.002857081891525338 0.0044011288306106565 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.003116816608994347 0.0048012314516667 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.0033765513251958323 0.00520133407221983 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.0036362860451998884 0.00560143669277296 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.0038960207620351356 0.006001539313326089 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.004155755478870383 0.006401641933879219 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.00441549019570563 0.006801744554432349 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.0046752249125408775 0.007201847180014623 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.004934959632544934 0.007601949800567753 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.005194694349380181 0.008002052421120882 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.005454429066215428 0.008402155041674011 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.005714163783050676 0.008802257662227142 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.005973898499885923 0.009202360282780271 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.00623363321672117 0.0096024629033334 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.006493367936725226 0.010002565523886531 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.0067531026535604735 0.01040266814443966 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.007012837370395721 0.01080277076499279 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.007272572087230968 0.01120287338554592 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.007532306804066215 0.01160297600609905 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.007792041524070271 0.012003078631681322 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.00805177624090552 0.012403181252234453 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.008311510957740766 0.012803283872787582 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.008571245674576013 0.013203386493340711 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.00883098039141126 0.013603489113893842 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.009090715108246508 0.014003591734446971 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.009350449828250564 0.0144036943550001 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.00961018454508581 0.014803796975553233 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.009869919261921059 0.01520389959610636 1.5404279603995201e-06 0.0 0.0 0.0 0.0 0.0 0 nan
