RA DEC x y F21 F16 F56 L F21er F56er F16er
23.43521926147755 30.53348435335629 2910.56038372071 965.3706562749144 195.16413002858266 2.5399563249969512 10.101828705448321 8943.88978924731 0.1798356112429596 0.04662792273261486 0.035090745272642054
23.431058755742686 30.52974864635961 3026.869440092208 844.1359553477773 206.2528697846571 3.142145191274492 26.98982073472013 12926.55123909041 0.19005342274169076 0.04976290636827621 0.031834205697344936
23.43101466333478 30.529981906962938 3028.1015971680686 851.7063075753663 195.52396696208865 2.79786173650249 25.351286304979073 12358.04656148034 0.18016718597872652 0.046741832749081245 0.030923068255135827
23.436398786900536 30.537716628391625 2877.5866952179713 1102.7251121341944 74.40463661919195 3.293261741647527 28.89348981559081 10035.524118337411 0.06856077140694403 0.053272826169473805 0.033365221947710084
23.43112917876408 30.52981510708526 3024.9006481253978 846.2927701443082 150.6607066186742 10.785151471628849 13.626991969948675 8772.964588779265 0.138827561504734 0.05029628600979132 0.049667389854068045
23.435532758331252 30.534207076084087 2901.7965215575978 988.8258523374693 60.9817663998785 2.403401062958211 25.327947656899934 8890.259407519614 0.1124360906786388 0.07008048082822024 0.03099055605052867
23.43562866559683 30.53361449828006 2899.1159011095833 969.5941827651 78.8496917745377 0.9137475992422739 4.413671434634397 4561.093058885473 0.14538035904404478 0.036738331860971966 0.026089336049368528
23.43472276262152 30.53385324081151 2924.4391193447805 977.3429149298661 64.92321231432136 1.385562908950848 5.7597018125467105 4503.296452504752 0.1197031935587918 0.03725413398849253 0.026799125822048502
23.435242290634548 30.535803685584657 2909.9150650577853 1040.6426481516241 50.21113054699537 4.353376703980769 2.6013572566531296 3135.4898651623425 0.09257756146713612 0.026489284185358515 0.036086423571576945
23.43520181821769 30.534060355014475 2911.0475939077783 984.0643234588065 54.40013782467271 5.214663020707044 4.257944535825967 3752.1119740312974 0.10030110950351727 0.03544209887833224 0.038423004351991065
23.41825352621194 30.526607830925933 3384.855821630055 742.2444033130655 48.083934844972795 1.296660403630102 5.204751511705225 3798.3836170423574 0.08865551094355009 0.028842140162355482 0.026273868008002448
23.436125694630178 30.533491077748113 2885.2221112956727 965.5884611782017 36.27438014764576 1.0915063054843102 2.019296069798114 2461.926264227357 0.10036841661745369 0.029977788582128507 0.02513282699147627
23.435119696021115 30.534479221629113 2913.342911846869 997.6583417876236 33.63566357483619 3.293261741647527 15.966142459934142 5911.935522888735 0.09306729105066872 0.04417708673917138 0.03033201995246372
23.43515928717816 30.536150591671497 2912.235030808648 1051.9012463295435 53.308934223670136 6.333244416498633 4.716284552998373 3842.730507964952 0.147501716027004 0.03050524183083918 0.04083187968420468
23.43585675672156 30.536367606865547 2892.738520249318 1058.9439352157556 34.578010353230525 1.219063277316163 3.509134383585521 2835.39730958759 0.09567469202264021 0.029209184561700515 0.024701539086054276
23.436862613847666 30.53305379534009 2864.6224962587 951.3966232419373 33.978171182708266 0.8257075371702995 2.661950651151839 2566.451856462989 0.09401498322746403 0.02710629887741041 0.023575614790776106
23.436899205502517 30.533457140197882 2863.5995354701745 964.486840460848 38.654494659828394 6.944264413536307 3.915615148396112 3104.2864906815216 0.10695401019572033 0.032592631982706836 0.03837537066966207
23.43655414332336 30.533567446475203 2873.245311605815 968.0668127914041 32.35936569296281 0.8815079814929653 2.598962421108662 2485.091088173939 0.08953587309082031 0.03130557078671965 0.025168829968408763
23.40756936263481 30.531565693270956 3683.4973339237813 903.213087228916 65.34313996495986 1.1663428971310374 4.1152857843551 4066.122013544951 0.24117701571287867 0.03807827053563214 0.026856000830270007
23.41795154411146 30.52654017253306 3393.2983568706413 740.0500637214448 35.091343835855206 1.4942602682993307 7.131813866797388 3838.772087143057 0.09709504624056108 0.03291895711369827 0.026148990901085942
23.430793171118008 30.529873497131156 3034.293586615063 848.1883225871618 53.65373995198512 3.342152395035768 12.635720185226525 5858.572471945191 0.19803224776760775 0.04663757032934189 0.030782318893269815
23.436309132597916 30.53345974232324 2880.09433115948 964.5714337241477 28.497056273411506 0.6830087208503816 2.2284351492702985 2221.0519436591926 0.10518066613126917 0.031000620950674972 0.024533863238847126
23.43482636395071 30.533947071020055 2921.543002811629 980.3880244840439 33.79091874377227 0.865418647586419 2.754228703338163 2586.4021684305144 0.12471994680985835 0.03060970446683905 0.026303604923879512
23.43632526247803 30.533311600377417 2879.6434930474 959.7636044044955 28.31391995799379 0.8226711149151854 2.659500032721515 2341.866256878973 0.10450472264209967 0.03203477120539903 0.02500433293108092
23.435669863648823 30.53612599168338 2897.9628736985574 1051.1025994595514 23.9883291901949 0.5660127952234619 2.900013369054067 2232.5156742647364 0.0885392659295455 0.0268334933247221 0.023980551388424906
23.43669731522929 30.532978982425604 2869.2432637998413 948.9686649689872 22.34601057731221 0.5162098044579352 2.0007830521523893 1894.247698417228 0.08247758138060785 0.025966099946572233 0.02234596894780042
23.409351766633513 30.53175119172905 3633.6698299553827 909.2204202250991 22.803420720004162 0.8272299484254005 3.489795674378742 2352.1294015007124 0.08416585061943643 0.02580873090423429 0.024380988594838893
23.407578179218895 30.532764819495835 3683.2405026042957 942.1296748695413 33.35799966620481 3.2361321563636247 4.808393484497279 3152.370881809007 0.1539735305659595 0.031101008519337774 0.032786421523597904
23.435306874615343 30.53614963006528 2908.1095121182493 1051.869952160278 23.922138475120505 0.538054476410216 3.454617749058196 2390.126216410611 0.11041957421192244 0.03196518447053124 0.022796027104357495
23.436443084967568 30.53354201246635 2876.3498226509205 967.2414029894803 24.66039337234341 4.699225100304881 3.798393901545064 2519.401706543053 0.11382720398944986 0.03514610604537307 0.03462512261348743
23.40803113033225 30.53302039402265 3670.5765158348468 950.4207918548277 33.14362450092587 3.8408402919956885 5.090963695230932 3221.3960785019344 0.15298401976220663 0.03292869141585351 0.03183785807485865
23.435149079113142 30.53142445826222 2912.523694868028 898.5185056436349 15.33204199034914 2.9216369533172126 2.7365286541924667 1792.9004700534426 0.04242257956773365 0.020237956097631002 0.029600157243891957
23.435503034270436 30.53617659646613 2902.62623482665 1052.745018317192 24.479356661960658 3.1946718054734164 3.156457891299065 2327.972185589493 0.09035161440770241 0.029206345274045344 0.03236637176199295
23.435062368628547 30.5356809811004 2914.944541451693 1036.6604844185117 20.758692704951965 1.4113224466645415 2.056837586627884 1841.423988023711 0.09581777197969883 0.02477545428975331 0.025997484542587972
23.408080528949423 30.533173666640838 3669.194325727527 955.3947666321981 28.31391995799379 1.367811494110569 3.6307805477010104 2623.217028898628 0.13069111648541154 0.030221737764419828 0.026455783490386176
23.4355883966955 30.53409821725328 2900.2412909323853 985.2929012348807 25.04955412772552 2.210172896948025 5.6806757410677164 3054.312179933292 0.1156234884209278 0.036742988107807475 0.02849898341973815
23.44006149799447 30.53937520617114 2775.205577957194 1156.5534595477745 15.64588018040553 0.6643948370226641 3.654264677506518 2073.385010533827 0.07221810163367577 0.02702505891878719 0.025089106192784684
23.40795566181008 30.53466257709975 3672.6721379905666 1003.7170408370876 29.92264636608189 3.369971661974225 3.548133892335753 2664.4802605417435 0.16581640037534862 0.03283047869060221 0.034142397804983876
23.43933507497745 30.53962773962242 2795.510770729185 1164.748841769398 13.55189412351035 0.6969895213777554 3.2839761925047988 1864.7254392150508 0.07509784643832552 0.02733502232110884 0.024394107290829928
23.436440987390807 30.533089862405028 2876.4086069490636 952.5672475082697 13.0016957803329 1.5719048318197566 2.6865813772687 1663.0338781553423 0.0961538436639455 0.02985789157038368 0.027507741466892673
23.440030982110972 30.539450212832445 2776.0586145547654 1158.9877196455614 13.34135682903104 1.4152274671978198 3.2003685945865135 1830.049385529454 0.07393115363022902 0.026639092929018345 0.027372888459443325
23.430852974342073 30.53005949312489 3032.6214349539987 854.2245690548548 22.10039317349186 3.532045169534157 4.893279240819366 2714.3392668920756 0.12246936979017613 0.031650055230895924 0.03253129358060588
23.435652823914776 30.536760593225726 2898.4388330616102 1071.6980736733235 16.32300072818994 1.09251208305006 2.6644035277248923 1819.1652862973606 0.07534354807544008 0.024653422304357332 0.02515598584399494
23.407593271022154 30.531751999090584 3682.8273795952837 909.2593113319931 25.44485615146634 1.4683387120638924 5.157034063026455 2929.3901685076244 0.1645790201013058 0.033356038944360795 0.028400149599689388
23.434238836209122 30.534411451629207 2937.9661216992004 995.4595570031197 8.031561699226565 9.674449209169083 4.043896205078194 1786.805092811922 0.07431512542079664 0.02990657296292827 0.04455242392832262
23.436992562672035 30.535849968496574 2860.98943674773 1042.1440849913267 12.033722711826847 1.6354084934283215 3.1246400858061087 1741.5822447920352 0.06668489674269033 0.026008747166286452 0.028619031584696655
23.409038292528287 30.53178211269489 3642.43253231548 910.2261405015522 16.58059075108917 0.4862126444420196 2.5656652970348643 1802.2097678954747 0.0918813744214441 0.026125837581073993 0.022838706797530636
23.43992474110741 30.539284764000456 2779.0281622786883 1153.6181525830211 13.614446824659511 0.7365907299304609 2.0174370856119253 1493.96008302322 0.06284143129898452 0.022421214656635262 0.02442327130097591
23.435627991114877 30.536197952359817 2899.1332985371464 1053.4380435704159 13.502058956622387 1.8811622235964038 2.4165734514368253 1608.224335297005 0.08733221438561362 0.026857101257145896 0.0294544050183461
23.435684443168757 30.534037435998012 2897.556475342842 983.3202495477424 17.171174432444527 0.6132340326785807 2.48885731828239 1807.2505772028321 0.1110642970531175 0.03230031252501681 0.024286771598468152
23.40888012757716 30.53150662480282 3646.8562040838424 901.2865301507609 8.480080988896916 1.524846927165219 3.977406691050278 1793.6095618797005 0.0705861399499064 0.02941485077182697 0.030897547873433948
23.418219413260097 30.526453055860255 3385.810340383041 737.221469008626 14.073431383183477 0.9436832551045551 3.047894989627983 1822.3527974326098 0.09102788920163736 0.025369939576312863 0.026074896168123196
23.43103329746341 30.530164121715085 3027.5803392440885 857.6199068658341 9.611695415159314 0.4579586314977978 2.7340093785056094 1498.9510037280595 0.10682161424238719 0.025297477311896643 0.02404230978129193
23.418527050628516 30.526686424732418 3377.2087950042724 744.7937996895007 9.272567425805926 3.952084747473186 2.5822601906345906 1435.5514266525593 0.08579801002936607 0.02389335936430214 0.03275999617898357
23.431325424982514 30.529726917064263 3019.414768104305 843.4303264474647 11.770637907805671 0.6298342141829667 4.545691935849237 2130.13205303245 0.09797593864352092 0.02518996029951529 0.023784016074385246
23.413938684280094 30.528797590441584 3505.4657774352386 813.3342309112406 9.011560443397038 1.483290615084801 2.644843626854359 1439.5767447844719 0.0666448583848056 0.022015037667116138 0.027323185377635194
23.439508881003768 30.539592328855566 2790.6525163481 1163.599693985026 12.635720185226525 1.124155135752561 2.563303319865895 1608.0530369789522 0.08172867765412982 0.02610178587333805 0.02484920933633633
23.435567145911833 30.536301755161855 2900.834046479354 1056.806907304408 12.694044019618035 1.4362374569867433 2.1697015538008495 1493.546101498097 0.09387860974042694 0.028158318983969158 0.027779257131869503
23.43680035114297 30.53283341005557 2866.3630342762963 944.2442127569254 7.426770437146961 3.2153351549598557 3.604126286491428 1627.3948149960568 0.068719060772616 0.02665426120957468 0.03257571960491698
23.435287608534082 30.536292504413662 2908.647963310693 1056.5068314483901 8.717661466018502 0.6391845205580287 2.280342072000416 1314.8001465434763 0.08877081816213706 0.027467657697982296 0.02413710555748569
23.435477741221565 30.537365082998967 2903.332530863351 1091.3163746209852 6.2058317929906135 1.1159024957940755 2.381222623276836 1198.286115188241 0.04589513476623552 0.02203318165640685 0.025694569261975022
23.430647067142207 30.529848335449497 3038.3779532926756 847.3719695276022 10.337130523505824 2.4256394591903336 2.432204009073811 1448.9880247309127 0.1052616619258911 0.024766818563024786 0.029043214696894616
23.436051870012346 30.53649652905566 2887.284463515461 1063.1279189789768 7.338376673335373 1.2978552221463258 2.4479356661960656 1285.808687572528 0.08155660456406286 0.024927011990951688 0.026298078282258556
23.41166550771684 30.544481886027658 3568.8956719480752 1322.3690079666708 526.744488331906 14.00961656016329 23.702818991297782 17922.19655948515 0.0 0.043702445218941476 0.0516132639753867
23.425875725342745 30.550374045441327 3171.690926425514 1513.5278181642611 192.30917289101595 3.014576080823495 11.523913771994854 9226.697810853282 0.17720488723713557 0.04253396966158175 0.02498871031350611
23.425909933463767 30.55013120732489 3170.7356622496527 1505.6466120186628 174.74308552673233 1.1303846435238136 6.367955209079149 7540.87288199916 0.16101846989782592 0.035288035610321344 0.019781304760162568
23.413269020313724 30.543141427681142 3524.0858384303556 1278.8555663095638 148.32009671818756 4.3573881591616885 3.480166322150031 6133.199251147046 0.13667078703957497 0.02896806143548985 0.03611967570679068
23.426056319128985 30.549990591660944 3166.644792964397 1501.0826277160304 153.1792715893416 2.3573618391329987 7.798301105232577 7412.953634218451 0.14114831414950632 0.035995322429543036 0.021712075124641548
23.426083846888208 30.55113403484029 3165.8716280781396 1538.1920362743379 154.59662193866743 1.78824182739585 16.039838825084168 9420.363996906053 0.14245434342040278 0.04438099890667068 0.02141138128597261
23.426082182238538 30.550663114370995 3165.91971395174 1522.9087131661536 120.89267852132996 8.880271603810957 12.246161992650489 7711.86666933105 0.11139756436529859 0.04519973795118518 0.03271608473310603
23.412557443367454 30.542146816305387 3543.982328081192 1246.5806359471728 100.92528860766834 2.368242926992732 4.79071130003074 5291.900183866273 0.18608258782233797 0.03098663897543321 0.03053721091389584
23.428757799106823 30.553899133422714 3091.1310131054047 1627.924243899533 90.44821490475891 5.910527589695865 7.426770437146961 5701.8285872501765 0.0833442600894354 0.04115546216186644 0.038106527324909364
23.413501791996097 30.54323429867843 3517.5789831586735 1281.868220539516 80.31561699226565 0.7338820220834471 2.7848384078050024 4139.698243798756 0.14808318171448603 0.030949891905308627 0.02500938758186222
23.4126587209951 30.543201318089178 3541.14390927587 1280.8029847103846 130.1367630107464 20.47511024896197 13.243415351946643 8181.724083968235 0.2399417030748898 0.04888053121018134 0.056574742731172946
23.414207570568387 30.54324922938928 3497.851656072949 1282.3486321811915 75.43970821979903 2.7594736343449195 2.2887586570623597 3847.7711517551074 0.13909314824617594 0.02543660444889232 0.030498787852814162
23.412762181803274 30.545162804596323 3538.2380425623955 1344.4607530426617 66.43546819760044 0.9384826517480297 2.7340093785056094 3704.074855370952 0.12249143912246578 0.027840063569679347 0.02593119838414803
23.413721525391175 30.54330556346666 3511.436721941145 1284.1797538244184 81.58306174490077 1.7443203557176694 5.592422830408993 4963.7272337297 0.15042005290632077 0.036172162418290486 0.02891837186678236
23.42612866687763 30.550211176227855 3164.6220128346563 1508.2413083090705 87.90225168308842 4.9343079341929945 2.0854510476931662 4151.400916619287 0.16207115871797254 0.02706491854768529 0.0272679559268801
23.425004990960186 30.548954422244126 3196.032188080776 1467.4577617844907 94.01561688035686 6.1379910227966885 7.184557087925965 5739.481274100002 0.08663147231811928 0.0331624087610201 0.028266454472333082
23.425444727888348 30.550718645827004 3183.735648824167 1524.7128083319385 58.29079788672337 2.9979628640480267 28.840315031266055 9520.190157799254 0.1074745751696531 0.05317478432475389 0.03589588666360468
23.428018245298805 30.54916547147602 3111.813067131808 1474.2989144446137 37.73983525365853 14.08725087633388 39.737450506146295 10924.75615728635 0.10442321805081896 0.07326654920340173 0.05189927897350273
23.429059191210218 30.550308732038715 3082.7165466994716 1511.4001405878548 32.44890156605363 1.2235627556599684 10.403991770513496 4559.986924106633 0.11976665411331824 0.04802264407085493 0.029300476353248422
23.425983263841935 30.551492727167755 3168.681597741117 1549.8333821533163 104.13578615284342 3.767265677835204 8.024167763085828 6233.296024414878 0.1920019931531884 0.044465940552354276 0.024288426086173938
23.426796857119673 30.552831757756394 3145.938616187563 1593.2882345723156 61.20684588704604 0.5460422517447681 3.7016896103323442 3818.0128619663183 0.11285108452226296 0.0308119676248546 0.017602298331998525
23.412344397760442 30.54047330243809 3549.9494083416193 1192.269464831153 68.73849195903234 3.4200011249744247 5.5821306891772675 4574.704738784518 0.12673767539527425 0.03610559216501168 0.03149933120963445
23.427058554809307 30.55245977357479 3138.625753306874 1581.21510959431 40.85074676631251 1.0785151471628849 2.772043237577696 2855.9488307710653 0.11303087065544848 0.03080769006898822 0.028807086115359468
23.430392167917 30.553152196961573 3045.4553237204636 1603.6798042631972 41.763799295097385 0.7198238778990531 4.491588901059318 3379.105930533364 0.11555721669443829 0.03321747749616367 0.03182310636375402
23.412382783047637 30.54072129599384 3548.8746689953336 1200.3176492535672 44.422193547105486 0.32781305783924686 2.008167804183983 2756.485760106736 0.1229127888843163 0.026061939027739643 0.023852199014118683
23.413984332016916 30.54318843277689 3504.091812383984 1280.3768288359547 63.67955209079148 1.8604853255914442 3.5188438882095774 3844.782449467715 0.11741017546645352 0.029290004126175755 0.02741708734702594
23.42750994260765 30.55264266012224 3126.009676937802 1587.149385623743 49.52220800885213 1.2578424545989888 3.287002239687752 3311.957707996772 0.09130734970479214 0.03041425725763365 0.026645824860853894
23.409439005927272 30.536524213206377 3631.1924002958062 1064.1242783439866 40.88838902676977 0.5797306327202074 3.8229621656591934 3160.103073980124 0.1131350238915601 0.031821410998519505 0.024561741972462563
23.41266577009616 30.541886057280777 3540.956324777999 1238.117248502999 52.529104845004795 1.614456132180326 2.7340093785056094 3253.226619405036 0.09685136302708107 0.025297477311896643 0.0297393401771783
23.426179403674876 30.552316995391358 3163.197048614083 1576.5837543097987 53.802195718911165 1.3026455161155597 2.6546055619755364 3272.5612284367676 0.09919864434396186 0.03197581529316351 0.019196467398203392
23.412485204101543 30.540541701229074 3546.0131215539877 1194.4884120770002 61.88708114190298 3.206463118419799 9.471090794701603 5362.100976587973 0.17123678800315456 0.04371656881599688 0.03248583380430063
23.431764356753394 30.546264619886877 3007.116733324417 1380.1470642011473 35.80964371026355 2.849877869767567 1.9971008660281842 2437.625223163482 0.06602459366263265 0.020336219583737235 0.031497971016891065
23.427081545284015 30.551512586888595 3137.9860743889903 1550.4749028567528 36.8468189147868 22.72093759739975 9.094943385552956 4404.937521816175 0.10195231060638756 0.041980351261584274 0.06278018450470069
23.430695173931493 30.550749595523232 3036.9916355977557 1525.7048677591622 43.691806338528856 4.01075606506272 5.6806757410677164 3772.6252110533705 0.0805574549477483 0.036742988107807475 0.033246340036178934
23.408191059505995 30.536009967155618 3666.080538627598 1047.4437483921597 30.817684166115086 2.034352696496269 17.378008287493728 6118.865124580092 0.08527015902077488 0.04808361076557893 0.03185299360211989
23.42901301248852 30.553260785070393 3083.999902273837 1607.2066354221547 35.90872623694513 0.6650070491725345 3.7016896103323442 2940.938253866625 0.09935668040314262 0.0308119676248546 0.025724718045200254
23.412439530530214 30.540389539561374 3547.2908822425384 1189.550416246406 47.38053933388256 5.162098044579351 7.184557087925965 4299.181284953893 0.13109830387360244 0.0331624087610201 0.03803569182604326
23.42791629801938 30.55245270107131 3114.653263294016 1580.983429885383 26.96497363543417 1.5893745293411323 4.385306977749852 2780.304895933822 0.09952585495061114 0.03243147114661825 0.02927732061272194
23.42776915669838 30.552403160769334 3118.7657612509724 1579.3759965294232 46.644452520377975 15.952408009350917 8.994975815300347 4734.570848112013 0.12906160834183267 0.0415189219226576 0.058770762361258035
23.42662718683229 30.552739708701466 3150.6808937097576 1590.3013174327261 39.518458892843654 1.9320850893977257 3.3604698246069917 2978.10839637792 0.109344532700277 0.03109404445122758 0.021354164258617903
23.413111030369738 30.542530530144944 3528.5061303272973 1259.030351899661 50.25739801095915 0.8855768374642732 4.377236379347651 3645.6313888632453 0.13905835030513766 0.028312255717874286 0.027731939880943524
23.424930168558692 30.55068155825603 3198.117128002251 1523.510744113808 14.177511231219981 1.4074282012085757 15.631476426409506 4997.2811726391565 0.0917010845736298 0.04325109159486934 0.028518324987614346
23.427230453879407 30.555619937563012 3133.8120277840735 1683.7751237571565 9.488553267278009 2.9108930481606503 4.4258837236262645 1975.17464919908 0.07898041890439012 0.03273155585443679 0.024129251073409613
23.426928911508696 30.55540926299099 3142.240012644531 1676.9386437368248 7.495489497919577 3.698505330024491 3.798393901545064 1686.5933974250793 0.07632559922746288 0.02809096440602147 0.02384511234929414
23.413297742937292 30.545917592444386 3523.2635807455813 1368.9535011147648 29.29543829769433 4.297602552313516 2.066331517564482 2204.465188999321 0.08105822192097883 0.02681678588296335 0.03562409517725962
23.4327941365958 30.548101822758866 2978.331708633673 1439.7705878920153 24.957437948315693 1.0309230475351818 7.014552984199714 3402.9180457618963 0.09211617940982743 0.03237770547175311 0.025636875666448098
23.408921335063596 30.535746577318 3645.669250791685 1038.890394515974 24.01043343569321 0.8823202543560394 2.034229743211727 1976.0616026311004 0.1108271252325638 0.02640017005827317 0.02519202199617014
23.427119048344128 30.551184538132638 3136.938904805379 1539.8282589327637 29.675633580735255 2.0399815937553774 2.8002705950106326 2438.2134539097647 0.10953071355659244 0.0311214007887462 0.030062238477767206
23.408623650157704 30.535560966459954 3653.99203752591 1032.8686737947232 21.95836500973188 1.9003178549931183 2.813196056799957 2119.4551779459384 0.12168232045708721 0.031265050647956996 0.028004080387409907
23.41339945341301 30.546355326354554 3520.417697604216 1383.159177767021 25.727642953467797 1.1303846435238136 2.3420706947938212 2141.1024448882235 0.09495895287816067 0.02602909907996927 0.024986911275994825
