Time Stellar_Mass Accretion_Rate Stellar_Radius Polytropic_Index Deuterium_Mass Intrinsic_Lum Total_Luminosity Stage Stellar_Temperature
0.001999957284457627 0.0016557902510533071 4.217171078948406e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.003999914568915254 0.0024992064529711 5.18107197620321e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.00599987185337288 0.0035353987171327563 6.16222794038091e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.007999829137830507 0.0047678179829553045 7.156132818060461e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.009999786422288133 0.006199013976767663 8.159806622599455e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.01199974370674576 0.007830940446163448 9.171186380570343e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.013999700991203387 0.009665138547744806 1.0188789757093022e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.015999658275661015 0.011702852979617734 1.121151838363926e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.01799961556011864 0.013945108766868875 1.2238537186203727e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.019999572844576267 0.016392763921734613 1.3269197281918734e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.021999530129033894 0.019046546699501413 1.4302984952934692e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.02399948741349152 0.02190708259495198 1.5339486856100479e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.025999444697949146 0.024974914443854697 1.6378365675611875e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.027999401982406774 0.02825051761600826 1.7419342714361609e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.0299993592668644 0.03173431175326435 1.8462185092574528e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.03199931655132203 0.03542666990748259 1.9506696377703723e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.03399927383577965 0.039327925857935465 2.0552709323552275e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.03599923112023728 0.043438379935057246 2.160008044246916e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.037999188404694906 0.0477583037578979 2.26486857202408e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.039999145689152533 0.052287944166913805 2.3698417283228884e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.04199910297361016 0.05702752640238699 2.4749180652726802e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.04399906025806779 0.06197725681010461 2.5800892761113113e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.04599901754252542 0.06713732513967792 2.6853480063229675e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.04799897482698304 0.07250790645561711 2.790687721910754e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.049998932111440665 0.0780891626963659 2.896102588778828e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.05199888939589829 0.08388124413275347 3.0015873790948442e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.05399884668035592 0.08988429067557191 3.107137387174858e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.05599880396481355 0.09609843273053074 3.2127483644131673e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.057998761249271176 0.10252379225437717 3.318416466908755e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.0599987185337288 0.10916048340868495 3.4241381935692852e-06 2.094804545062527 2.251379832 0.10916048340868495 0.2931804537617555 4.11766959770115 1 2934.5301765970107
0.061998675818186424 0.11600861356568304 3.5299103607178653e-06 2.1865796004024722 2.251379832 0.11600861356568304 0.3202341643155695 4.345669276384536 1 2936.370485271013
0.06399863310264406 0.12306828350942156 3.6357300560678045e-06 2.2796394020411097 2.251379832 0.12306828350942156 0.3489082450365727 4.578993756530826 1 2938.1320532423224
0.06599859038710168 0.13033958829072614 3.7415946101552277e-06 2.373933143596378 2.251379832 0.13033958829072614 0.3792389694357367 4.8176822884012545 1 2939.818901939485
0.0679985476715593 0.1378226176798211 3.847501572532914e-06 2.4694116156389248 2.251379832 0.1378226176798211 0.4112610838557994 5.061775313479624 1 2941.434900281984
0.06999850495601694 0.1455174565183693 3.953448686377066e-06 2.566027142446457 2.251379832 0.1455174565183693 0.44500779832810866 5.311314111807733 1 2942.983741914901
0.07199846224047456 0.15342418502122104 4.059433872616529e-06 2.663733520195487 2.251379832 0.15342418502122104 0.48051078500522465 5.5663404858934165 1 2944.4689397551992
0.07399841952493219 0.16154287932961972 4.165455206126642e-06 2.762485983901107 2.251379832 0.16154287932961972 0.51780018338558 5.826896462904912 1 2945.89381635599
0.07599837680938981 0.16987361181295058 4.271510903032617e-06 2.862241164294955 2.251379832 0.16987361181295058 0.5569046120689656 6.0930240700104505 1 2947.261509651555
0.07799833409384745 0.17841645116932364 4.377599309599993e-06 2.9629570633893922 2.251379832 0.17841645116932364 0.5978511859979102 6.364765120167189 1 2948.5749740919173
0.07999829137830507 0.1871714627776137 4.483718886363874e-06 3.064593017105074 2.251379832 0.1871714627776137 0.64066553892372 6.642161031870429 1 2949.83699269198
0.08199824866276269 0.1961387090495005 4.589868203367688e-06 3.1671096808969383 2.251379832 0.1961387090495005 0.6853718510971787 6.9252526724137935 1 2951.0501804927667
0.08399820594722032 0.20531824937917723 4.696045921118266e-06 3.2704689966939773 2.251379832 0.20531824937917723 0.7319928780041799 7.214080229885058 1 2952.2169955538484
0.08599816323167794 0.21471014064626492 4.802250793759993e-06 3.374634177087825 2.251379832 0.21471014064626492 0.780549987460815 7.508683103448277 1 2953.3397477018166
0.08799812051613558 0.22431443711522972 4.908481651616963e-06 3.479569676584735 2.251379832 0.22431443711522972 0.8310631948798328 7.809099811912226 1 2954.4206081821985
0.0899980778005932 0.2341311907371313 5.0147373996058965e-06 3.5852411757941645 2.251379832 0.2341311907371313 0.8835512040229885 8.115367917972833 1 2955.4616165228067
0.09199803508505083 0.2441604513004975 5.1210170093007585e-06 3.691615549805951 2.251379832 0.2441604513004975 0.9380314490595612 8.427523962904912 1 2956.4646928864304
0.09399799236950845 0.2544022665821983 5.2273195173456795e-06 3.798660856691103 2.251379832 0.2544022665821983 0.9945201376698015 8.745603432601882 1 2957.4316409139033
0.09599794965396607 0.2648566823474461 5.333644015932493e-06 3.9063463015667677 2.251379832 0.2648566823474461 1.0530322962382446 9.069640710553815 1 2958.3641606687147
0.09799790693842371 0.2755237425509613 5.4399896480395015e-06 4.014642148914763 2.251379832 0.2755237425509613 1.1135818158307211 9.39966920062696 1 2959.263879004891
0.09999786422288133 0.2864034894878468 5.546355609018558e-06 4.123519857697284 2.251379832 0.2864034894878468 1.17618145585162 9.735720950888194 1 2960.1322686317267
0.10199782150733896 0.2974959637935878 5.6527411370726e-06 4.232951943366394 2.251379832 0.2974959637935878 1.2408429817136888 10.077826935736677 1 2960.970759455414
0.10399777879179659 0.3088012045949264 5.759145513255647e-06 4.342911982176226 2.251379832 0.3088012045949264 1.307577154388715 10.42601697492163 1 2961.7806923356593
0.1059977360762542 0.3203192496104441 5.865568055124498e-06 4.45337457237315 2.251379832 0.3203192496104441 1.376393786050157 10.78031973354232 1 2962.5633353263156
0.10799769336071184 0.3320501351505623 5.9720081199128805e-06 4.56431531694696 2.251379832 0.3320501351505623 1.447301786833856 11.140762742946709 1 2963.319885694302
0.10999765064516946 0.34399389631870747 6.07846509500899e-06 4.6757106712663505 2.251379832 0.34399389631870747 1.5203092100313482 11.507372667189134 1 2964.0515142021636
0.1119976079296271 0.35615056686043745 6.1849384027167195e-06 4.787538188874515 2.251379832 0.35615056686043745 1.5954232155172414 11.880174668234066 1 2964.759242592055
0.11399756521408472 0.3685201794651895 6.291427492320275e-06 4.899776310191174 2.251379832 0.3685201794651895 1.6726502912748171 12.259192983281087 1 2965.444096313162
0.11599752249854235 0.38110276571598933 6.397931840084176e-06 5.012404369699583 2.251379832 0.38110276571598933 1.7519961810344828 12.64445077063741 1 2966.107037244788
0.11799747978299997 0.3938983560894509 6.504450949253255e-06 5.125402570073308 2.251379832 0.3938983560894509 1.8334659456635323 13.035970146290492 1 2966.748976707552
0.1199974370674576 0.40690698015694227 6.610984345291425e-06 5.238751949115999 2.251379832 0.40690698015694227 1.9170640039184954 13.433772223093001 1 2967.370780374786
0.12199739435191523 0.42012866643371105 6.717531577468754e-06 5.352434359637775 2.251379832 0.42012866643371105 2.0027941721525604 13.837877139498433 1 2967.9732692673547
0.12399735163637285 0.43356344268063335 6.824092214100243e-06 5.4664324004599685 2.251379832 0.43356344268063335 2.0906597016718917 14.248304153605018 1 2968.5572337247027
0.12599730892083047 0.4472113356024649 6.930665847307046e-06 5.580729479660774 2.251379832 0.4472113356024649 2.180663286572623 14.665071481191223 1 2969.1234011555434
0.12799726620528812 0.4610723712501728 7.037252081906936e-06 5.695309721144172 2.251379832 0.4610723712501728 2.272807166666667 15.088196509926856 1 2969.672481412746
0.12999722348974574 0.47514657481976963 7.143850546523845e-06 5.810157957452925 2.251379832 0.47514657481976963 2.3670931120689658 15.517695765412748 1 2970.2051455591773
0.13199718077420336 0.4894339707528962 7.250460880891246e-06 5.925259699583154 2.251379832 0.4894339707528962 2.4635224652560086 15.953584955590387 1 2970.7220327763475
0.13399713805866098 0.5039345829882789 7.357082740613385e-06 6.040601112548512 2.251379832 0.5039345829882789 2.5620961729362595 16.395878991640544 1 2971.2237523618987
0.1359970953431186 0.5186484342073583 7.463715801926504e-06 6.1561689938191755 2.251379832 0.5186484342073583 2.6628148145245563 16.844592021943576 1 2971.710884425311
0.13799705262757625 0.5335755467898261 7.570359747415166e-06 6.2719507158257874 2.251379832 0.5335755467898261 2.7656786337513064 17.299737547021945 1 2972.183990471823
0.13999700991203387 0.5487159428639168 7.677014275534698e-06 6.387934269081501 2.251379832 0.5487159428639168 2.870687526123302 17.76132825496343 1 2972.643588448935
0.1419969671964915 0.5640696435520361 7.783679099024124e-06 6.504108200373724 2.251379832 0.5640696435520361 2.977841138975967 18.22937620950888 1 2973.090184168834
0.1439969244809491 0.5796366694736754 7.89035394014493e-06 6.620461592640506 2.251379832 0.5796366694736754 3.0871388479623825 18.703892823928946 1 2973.524258760849
0.14599688176540673 0.5954170402424971 7.997038530681072e-06 6.736984044846917 2.251379832 0.5954170402424971 3.1985797910135845 19.18488891065831 1 2973.946272549088
