Time Stellar_Mass Accretion_Rate Stellar_Radius Polytropic_Index Deuterium_Mass Intrinsic_Lum Total_Luminosity Stage Stellar_Temperature
0.001999957284457627 0.0013433088767872098 1.9877960207928847e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.003999914568915254 0.0017408595898715747 2.2629020024278088e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.00599987185337288 0.002193430324538106 2.5400706495972997e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.007999829137830507 0.0027014336043877417 2.818908789314558e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.009999786422288133 0.003265203320842861 3.0991242581221413e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.01199974370674576 0.00388501493421377 3.3804944001963154e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.013999700991203387 0.004561099374756232 3.6628458495704143e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.015999658275661015 0.005293652900799954 3.946041109809912e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.01799961556011864 0.006082844265782016 4.229969379119038e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.019999572844576267 0.006928820070262139 4.514540116329749e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.021999530129033894 0.007831708808875036 4.799678420919958e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.02399948741349152 0.008791623994434807 5.08532164936491e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.025999444697949146 0.009808666602099019 5.371416899619794e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.027999401982406774 0.01088292703576409 5.657919100278779e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.0299993592668644 0.012014486687100015 5.944789550463977e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.03199931655132203 0.013203419202894693 6.23199477871692e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.03399927383577965 0.014449791541174208 6.519505643125788e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.03599923112023728 0.015753664821128218 6.807296625076036e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.037999188404694906 0.017115095067423293 7.095345251554303e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.039999145689152533 0.018534133808671062 7.383631633308927e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.04199910297361016 0.020010828595430085 7.672138083951423e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.04399906025806779 0.021545223442770545 7.960848807302271e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.04599901754252542 0.02313735919740176 8.24974964187148e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.04799897482698304 0.024787273884683148 8.538827840254859e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.049998932111440665 0.02649500298019801 8.828071888207212e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.05199888939589829 0.028260579651152442 9.117471350695851e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.05399884668035592 0.030084034972628557 9.407016744934415e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.05599880396481355 0.03196539813880853 9.696699424526237e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.057998761249271176 0.03390469660379064 9.986511487413864e-07 0.0 0.0 0.0 0.0 0.0 0 nan
0.0599987185337288 0.03590195624252187 1.0276445688589808e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.061998675818186424 0.037957201486584824 1.0566495375026382e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.06399863310264406 0.0400704554247806 1.085665441901846e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.06599859038710168 0.042241739933886524 1.1146917167397004e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.0679985476715593 0.044471075754093356 1.1437278390742588e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.06999850495601694 0.046758482574500694 1.1727733243708476e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.07199846224047456 0.049103979128670754 1.2018277231691992e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.07399841952493219 0.05150758322480318 1.2308906172744676e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.07599837680938981 0.0539693119016386 1.2599616169004887e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.07799833409384745 0.05648918130775908 1.2890403587652883e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.07999829137830507 0.05906720698322025 1.318126503234342e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.08199824866276269 0.06170340366341466 1.3472197324160838e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.08399820594722032 0.06439778558082045 1.3763197485748284e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.08599816323167794 0.06715036631412698 1.4054262720675697e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.08799812051613558 0.0699611587882349 1.4345390400743216e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.0899980778005932 0.0728301756262962 1.4636578058045771e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.09199803508505083 0.07575742869709123 1.492782336275401e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.09399799236950845 0.07874292961794312 1.5219124118353062e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.09599794965396607 0.08178668940267768 1.5510478255294244e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.09799790693842371 0.08488871881366357 1.580188381195012e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.09999786422288133 0.08804902806006353 1.609333893937573e-06 0.0 0.0 0.0 0.0 0.0 0 nan
0.10199782150733896 0.09126762709958312 1.6384841871154133e-06 0.0 0.0 0.0 0.0 0.0 0 nan
